2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.JacksonHttpMessageConvertersConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration
2016-05-27 16:40:04.318  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$JettyWebSocketConfiguration
2016-05-27 16:40:04.318  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor
2016-05-27 16:40:04.318  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor.store
2016-05-27 16:40:04.318  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor
2016-05-27 16:40:04.318  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor
2016-05-27 16:40:04.319  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.internalAutowiredAnnotationProcessor
2016-05-27 16:40:04.319  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.internalCommonAnnotationProcessor
